group,probe,mode,channel,n_cells,current_peak_response,previous_peak_response,delta_peak_response,current_peak_absolute_response,previous_peak_absolute_response,delta_peak_absolute_response,current_peak_latency_ms_from_trial_start,previous_peak_latency_ms_from_trial_start,delta_peak_latency_ms_from_trial_start,current_peak_latency_ms_from_onset,previous_peak_latency_ms_from_onset,delta_peak_latency_ms_from_onset,current_response_integral_seconds,previous_response_integral_seconds,delta_response_integral_seconds,current_peak_change_vs_center_only,previous_peak_change_vs_center_only,delta_peak_change_vs_center_only,current_integral_change_vs_center_only,previous_integral_change_vs_center_only,delta_integral_change_vs_center_only,current_center_onset_50ms,previous_center_onset_50ms,delta_center_onset_50ms,current_center_offset_50ms,previous_center_offset_50ms,delta_center_offset_50ms,current_surround_first_onset_50ms,previous_surround_first_onset_50ms,delta_surround_first_onset_50ms,current_surround_first_offset_50ms,previous_surround_first_offset_50ms,delta_surround_first_offset_50ms,current_off_minus_normal_mean_abs_active,previous_off_minus_normal_mean_abs_active,delta_off_minus_normal_mean_abs_active,current_off_minus_normal_peak_signed,previous_off_minus_normal_peak_signed,delta_off_minus_normal_peak_signed,current_off_minus_normal_peak_absolute,previous_off_minus_normal_peak_absolute,delta_off_minus_normal_peak_absolute,current_off_minus_normal_integral_seconds,previous_off_minus_normal_integral_seconds,delta_off_minus_normal_integral_seconds
PC_ON,transient_50ms,normal,logit,9,0.3464311891131931,0.28519320487976074,0.061237984233432345,0.3464311891131931,0.3411811987559001,0.005249990357293023,1375.5555555555557,1259.2592592592594,116.29629629629628,1075.5555555555557,959.2592592592594,116.29629629629628,0.421006730861134,0.40333182778623367,0.01767490307490031,0.11333511935340033,0.03642714685863919,0.07690797249476115,-1.7386343744066027e-05,-1.4722761180665759e-05,-2.6635825634002686e-06,0.05130516489346822,0.050364411539501615,0.000940753353966607,0.1358274014459716,0.12217336313592063,0.013654038310050964,0.05130516489346822,0.050364411539501615,0.000940753353966607,0.0911678657349613,0.0967795161737336,-0.005611650438772308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,large_field_50ms,normal,logit,9,0.07849478721618652,0.04345989227294922,0.035034894943237305,0.16271323627895778,0.1609537336561415,0.0017595026228162977,460.74074074074076,460.74074074074076,0.0,160.74074074074076,160.74074074074076,0.0,4.4151589791615226e-10,1.766063715022723e-10,2.6490952641388e-10,-0.03790873951382107,-0.07311673959096272,0.03520800007714166,9.71334975415535e-10,7.06425449001655e-10,2.6490952641388e-10,0.05121085875564151,0.05071241325802273,0.0004984454976187812,0.017817184949914616,0.016656522121694353,0.0011606628282202615,0.05121085875564151,0.05071241325802273,0.0004984454976187812,0.017817184949914616,0.016656522121694353,0.0011606628282202615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,slow_step,normal,probability,9,0.06284144106838438,0.05452787627776464,0.008313564790619744,0.06284144106838438,0.06156582716438505,0.0012756139039993286,1546.6666666666667,1548.888888888889,-2.222222222222273,1246.6666666666667,1248.888888888889,-2.222222222222273,0.06539111874169773,0.06267012334946129,0.0027209953922364446,0.028295358849896327,0.017469230625364516,0.010826128224531809,0.003056148894959026,0.0028805293970637852,0.00017561949789524078,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.04644923822747336,0.04284753153721491,0.00360170669025845,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.009762115880019136,0.010816582685543431,-0.0010544668055242961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,slow_1Hz,normal,probability,9,0.06284141292174657,0.054523942371209465,0.00831747055053711,0.06284141292174657,0.061561893257829875,0.0012795196639166938,1046.6666666666667,1106.6666666666667,-60.000000000000014,746.6666666666666,806.6666666666666,-60.000000000000014,0.0651957272655434,0.06248015082544751,0.0027155764400959015,0.028295330703258514,0.01746529671880934,0.010830033984449174,0.0028607574188046986,0.002690556873050001,0.00017020054575469758,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.04645132728748851,0.042845656267470784,0.00360567102001773,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.009761829343107011,0.01082115475502279,-0.0010593254119157791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,slow_2Hz,normal,probability,9,0.06283675382534663,0.05441467132833269,0.00842208249701394,0.06283675382534663,0.0614526222149531,0.0013841316103935242,783.7037037037038,885.1851851851852,-101.48148148148148,483.70370370370375,585.1851851851852,-101.48148148148148,0.06479773960179752,0.06210098291436831,0.0026967566874292162,0.02829067160685857,0.017356025675932567,0.010934645930926004,0.0024627697550588185,0.002311388961970806,0.00015138079308801226,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.046480256857143507,0.042779657575819224,0.0037005992813242804,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.009213623668377599,0.010387663108607134,-0.001174039440229535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,rapid_10Hz,normal,probability,9,0.047161718209584556,0.03885627703534232,0.008305441174242232,0.047161718209584556,0.04589422792196274,0.001267490287621816,434.81481481481484,414.07407407407413,20.740740740740744,134.81481481481484,114.07407407407408,20.740740740740744,0.0627170308596558,0.06004261654905147,0.002674414310604334,0.012615635991096497,0.0017976313829421997,0.010818004608154297,0.00038206101291709475,0.0002530225966539648,0.00012903841626312997,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.03048824022213618,0.02912895039965709,0.001359289822479089,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.016024108898515504,0.01808497816738155,-0.002060869268866049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,rapid_20Hz,normal,probability,9,0.03687298215097851,0.036828839116626315,4.4143034352196584e-05,0.03687298215097851,0.036828839116626315,4.4143034352196584e-05,641.4814814814815,618.5185185185186,22.962962962962983,341.4814814814815,318.51851851851853,22.962962962962983,0.06235544424917963,0.059785059911923275,0.002570384337256352,0.002326899932490455,-0.0002298065357738071,0.0025567064682642617,2.0474402440918817e-05,-4.534040474229389e-06,2.5008442915148204e-05,0.008068415543271435,0.008110176564918624,-4.17610216471884e-05,0.0226724859740999,0.021495911085771188,0.0011765748883287113,0.008068415543271435,0.008110176564918624,-4.17610216471884e-05,0.019420849573281076,0.0215101209986541,-0.0020892714253730243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,transient_50ms,normal,probability,9,0.053698056273990206,0.04505921072430081,0.008638845549689399,0.053698056273990206,0.052097161610921226,0.0016008946630689832,1375.5555555555557,1259.2592592592594,116.29629629629628,1075.5555555555557,959.2592592592594,116.29629629629628,0.06242582533094618,0.059866406903084785,0.002559418427861399,0.01915197405550215,0.008000565071900686,0.011151408983601464,9.085548420747121e-05,7.6812950687276e-05,1.4042533520195218e-05,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.01994905351764626,0.017972556460234854,0.0019764970574114057,0.007392144037617577,0.007259988225996494,0.00013215581162108315,0.012769838381144736,0.013819666268924872,-0.0010498278877801364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,large_field_50ms,normal,probability,9,0.023400469786591,0.02293137378162808,0.00046909600496292114,0.023400469786591,0.02293137378162808,0.00046909600496292114,571.8518518518518,571.8518518518518,0.0,271.8518518518519,271.8518518518519,0.0,0.0001096513495010893,0.00011367177749990433,-4.020427998815042e-06,-0.0076079219579696655,-0.011811782916386923,0.004203860958417256,-6.25891948907843e-05,-9.587599419723524e-05,3.328679930645093e-05,0.007376682944595814,0.0072808343296249705,9.5848614970843e-05,0.002465112212424477,0.0023479266350881923,0.00011718557733628486,0.007376682944595814,0.0072808343296249705,9.5848614970843e-05,0.002465112212424477,0.0023479266350881923,0.00011718557733628486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_ON,slow_step,H1_off,logit,9,0.39975131220287746,0.33647142516242134,0.06327988704045613,0.39975131220287746,0.3975709014468723,0.002180410756005181,1549.6296296296298,1648.888888888889,-99.2592592592593,1249.6296296296298,1348.888888888889,-99.2592592592593,0.42089909315109253,0.4038490516444047,0.0170500415066878,0.1662759648429023,0.08577425612343682,0.08050170871946546,-0.0006218254566192627,-0.0005757821102937063,-4.6043346325556435e-05,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.30157043205367196,0.2789919376373291,0.02257849441634284,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.06819971402486165,0.07502804034286076,-0.006828326317999098,0.0007498005385665844,0.003478497163289123,-0.0027286966247225385,0.0010331736670600043,-0.003139058748881022,0.004172232415941026,0.0016643736097547743,0.010684053103129068,-0.009019679493374295,0.0005011432383778609,0.0010952867903850144,-0.0005941435520071536
PC_ON,slow_1Hz,H1_off,logit,9,0.3997511996163262,0.3364424771732754,0.0633087224430508,0.3997511996163262,0.39754195345772636,0.0022092461585998535,1049.6296296296298,1262.2222222222222,-212.5925925925926,749.6296296296297,962.2222222222222,-212.5925925925926,0.4209694332546658,0.40391841365231407,0.017051019602351718,0.16627585225635105,0.0857453081342909,0.08053054412206014,-0.0005514853530459934,-0.0005064201023843554,-4.506525066163805e-05,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.3015829573074977,0.27897098660469055,0.02261197070280711,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.06819762206739849,0.07506679164038764,-0.006869169572989146,0.0008096423553070053,0.004072374321468588,-0.003262731966161583,0.0015974839528401692,0.006201465924580892,-0.004603981971740723,0.0019394026862250434,0.012482126553853353,-0.01054272386762831,0.0005009760772938736,0.0010953342102261053,-0.0005943581329322316
PC_ON,slow_2Hz,H1_off,logit,9,0.39971983432769775,0.3356458346048991,0.06407399972279866,0.39971983432769775,0.39674531088935006,0.0029745234383477103,788.8888888888889,1240.7407407407409,-451.8518518518519,488.8888888888889,940.7407407407409,-451.8518518518519,0.4211091299851735,0.40405367087158894,0.017055459113584623,0.16624448696772257,0.08494866556591457,0.081295821401808,-0.0004117886225382487,-0.0003711628831095166,-4.062573942873213e-05,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.3017371810144848,0.27831269635094535,0.023424484663539462,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.06482574053936535,0.07272234890196058,-0.00789660836259524,0.0009262667622857003,0.005146882833085126,-0.004220616070799426,0.0015958547592163086,0.006090839703877767,-0.004494984944661458,0.0019379059473673503,0.012371341387430826,-0.010433435440063477,0.0005006004794267938,0.0010949679805586736,-0.0005943675011318798
PC_ON,rapid_10Hz,H1_off,logit,9,0.3066366646024916,0.24139918883641562,0.06523747576607598,0.3066366646024916,0.30249866512086654,0.004137999481625027,435.55555555555554,624.4444444444445,-188.88888888888889,135.55555555555557,324.4444444444445,-188.88888888888889,0.4215036845869488,0.4044183705829912,0.017085314003957644,0.07316131724251641,-0.009297980202568902,0.08245929744508532,-1.7234020762973363e-05,-6.463171707259284e-06,-1.0770849055714078e-05,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.20270197259055245,0.19193067153294882,0.010771301057603624,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.11396025804181893,0.12878099746174282,-0.014820739419923889,0.0007498159684473649,0.0056644831007967395,-0.004914667132349375,0.0012741618686252171,0.00450946225060357,-0.003235300381978353,0.0015435483720567492,0.01037222809261746,-0.008828679720560709,0.0004972815578286019,0.001079946814570576,-0.000582665256741974
PC_ON,rapid_20Hz,H1_off,logit,9,0.24609898858600193,0.20515808794233534,0.04094090064366659,0.24609898858600193,0.2526494529512193,-0.006550464365217421,641.4814814814815,391.1111111111111,250.37037037037038,341.4814814814815,91.11111111111113,250.37037037037038,0.42152322828769684,0.40442717220220303,0.01709605608549383,0.012623641226026747,-0.04553908109664917,0.058162722322675914,2.3096799850463867e-06,2.338447504573398e-06,-2.8767519527011448e-08,0.056623447272512645,0.05581568843788571,0.0008077588346269396,0.1543974272078938,0.14603455281919903,0.008362874388694763,0.056623447272512645,0.05581568843788571,0.0008077588346269396,0.13486812429295647,0.14775227672523922,-0.012884152432282766,0.00040692511942729145,0.0024228770990804252,-0.0020159519796531336,0.000915633307562934,0.0038985212643941245,-0.0029828879568311903,0.0010539160834418403,0.007319033145904541,-0.0062651170624627005,0.0004968641959648165,0.001078193347590665,-0.0005813291516258485
PC_ON,transient_50ms,H1_off,logit,9,0.34580787022908527,0.27885570128758747,0.0669521689414978,0.34580787022908527,0.3399551775720384,0.005852692657046848,1375.5555555555557,1259.2592592592594,116.29629629629628,1075.5555555555557,959.2592592592594,116.29629629629628,0.4215037011437946,0.40441085894902545,0.017092842194769118,0.11233252286911011,0.02815853224860297,0.08417399062050714,-1.7217463917202418e-05,-1.3974805672963461e-05,-3.2426582442389595e-06,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.13604013125101724,0.1227690643734402,0.01327106687757704,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.09225345630612639,0.10111005480090778,-0.008856598494781388,0.0003608947994911836,0.0016714534722268581,-0.0013105586727356745,0.0012824535369873047,0.004720475938585069,-0.003438022401597765,0.0015665955013699,0.009993765089246962,-0.008427169587877061,0.0004969627851904887,0.0010790388462030226,-0.0005820760610125338
PC_ON,large_field_50ms,H1_off,logit,9,0.1024361186557346,0.04777308305104574,0.05466303560468885,0.1636651357014974,0.17039112250010172,-0.006725986798604329,350.3703703703704,456.2962962962963,-105.92592592592592,50.37037037037039,156.2962962962963,-105.92592592592592,0.0,1.2335811384723961e-17,-1.2335811384723961e-17,-0.020863347583346896,-0.01703802744547526,-0.003825320137871636,7.947286162490741e-10,9.271834164634483e-10,-1.3245480021437414e-10,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.01958816022508674,0.023913208498722978,-0.004325048273636235,0.05142410099506378,0.05016095770729913,0.0012631432877646552,0.01958816022508674,0.023913208498722978,-0.004325048273636235,0.0002102872612239379,0.0013864392207728492,-0.0011761519595489113,0.002196232477823893,0.007749544249640571,-0.005553311771816677,0.0028167300754123265,0.018713990847269695,-0.015897260771857366,-4.4151589791615226e-10,-1.7660635916646092e-10,-2.6490953874969136e-10
PC_ON,slow_step,H1_off,probability,9,0.06279413484864765,0.054045518239339195,0.008748616609308455,0.06279413484864765,0.0616649157471127,0.0011292191015349494,1549.6296296296298,1648.888888888889,-99.2592592592593,1249.6296296296298,1348.888888888889,-99.2592592592593,0.0654588041620122,0.06282115375830068,0.002637650403711531,0.02818496773640315,0.01667753689818912,0.011507430838214027,0.0030406800409158072,0.0028448179881605837,0.00019586205275522338,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.04641699170072874,0.04277439663807551,0.0036425950626532235,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.009847085612515608,0.011070855168832673,-0.0012237695563170644,0.00011493141472682409,0.0004991295847705462,-0.0003841981700437221,8.12353359328376e-05,-0.00031466450956132676,0.0003958998454941644,0.0002480323115984599,0.001588548223177592,-0.001340515911579132,6.768655698073821e-05,0.00015102990073501132,-8.334334375427311e-05
PC_ON,slow_1Hz,H1_off,probability,9,0.06279411166906357,0.05404073331091139,0.008753378358152177,0.06279411166906357,0.0616601308186849,0.0011339808503786724,1049.6296296296298,1262.2222222222222,-212.5925925925926,749.6296296296297,962.2222222222222,-212.5925925925926,0.0652625769790676,0.06262550549581647,0.0026370714832511214,0.028184944556819067,0.01667275196976132,0.011512192587057749,0.0028444528579711914,0.0026491697256763778,0.00019528313229481378,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.04641908696956105,0.04277118481695652,0.003647902152604527,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.009846802283492353,0.011076265118188329,-0.001229462834695975,0.0001247159159700257,0.0005909177893449345,-0.00046620187337490887,0.00024743792083528306,0.0009786817762586805,-0.0007312438554233975,0.000290998982058631,0.0017814967367384168,-0.0014904977546797858,6.684594801400736e-05,0.0001453540187665365,-7.850807075252912e-05
PC_ON,slow_2Hz,H1_off,probability,9,0.06278934992021984,0.05390761709875531,0.008881732821464539,0.06278934992021984,0.06152701460652881,0.0012623353136910333,788.8888888888889,1240.7407407407409,-451.8518518518519,488.8888888888889,940.7407407407409,-451.8518518518519,0.06486298247343963,0.062236585499097906,0.002626396974341737,0.028180182807975344,0.016539635757605236,0.01164054705037011,0.0024448583523432412,0.002260249728957812,0.00018460862338542938,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.04644648399617937,0.04266973750458823,0.0037767464915911355,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.009303920979922017,0.01068620409609543,-0.0013822831161734131,0.00014378632315331034,0.0007563390883862869,-0.0006125527652329765,0.00024716473288006254,0.0009602266881201002,-0.0007130619552400378,0.0002907489736874898,0.001763084696398841,-0.0014723357227113512,6.524286477037499e-05,0.00013560163521712335,-7.035877044674837e-05
PC_ON,rapid_10Hz,H1_off,probability,9,0.04702795793612798,0.037863121264510684,0.009164836671617296,0.04702795793612798,0.04548251877228419,0.0015454391638437908,435.55555555555554,624.4444444444445,-188.88888888888889,135.55555555555557,324.4444444444445,-188.88888888888889,0.06279154970414108,0.06021920115583473,0.002572348548306359,0.012418790823883481,0.0004951399233606127,0.011923650900522867,0.0003734255830446879,0.00024286538569463624,0.00013056019735005166,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.030422578772736922,0.02885770332068205,0.0015648754520548715,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.016182835705371365,0.018818785332971148,-0.0026359496275997823,0.00012101126635065561,0.0008486439967075259,-0.0007276327303568703,0.0001961390177408854,0.0007473470436202155,-0.0005512080258793301,0.0002332992023891873,0.0014994152718120152,-0.0012661160694228278,7.452064851855134e-05,0.00017658331327968172,-0.00010206266476113039
PC_ON,rapid_20Hz,H1_off,probability,9,0.03687172714206907,0.03133055484957165,0.005541172292497423,0.03687172714206907,0.037379989193545446,-0.0005082620514763726,641.4814814814815,391.1111111111111,250.37037037037038,341.4814814814815,91.11111111111113,250.37037037037038,0.06243766388959355,0.059974275115463466,0.0024633887741300794,0.002262560029824575,-0.00603742649157842,0.008299986521402994,1.953976849714915e-05,-2.060654676622815e-06,2.1600423173771964e-05,0.008086815993818972,0.008124477333492704,-3.766133967373106e-05,0.022693994662000075,0.021602881658408377,0.0010911130035916965,0.008086815993818972,0.008124477333492704,-3.766133967373106e-05,0.01949477568268776,0.021818420021898217,-0.002323644339210457,6.555700696885146e-05,0.00037016413019349176,-0.0003046071232246403,0.00014740228652954102,0.0006847182909647623,-0.0005373160044352213,0.0001666545867919922,0.0010905067125956218,-0.0009238521258036295,8.221796472045955e-05,0.0001892149650504709,-0.00010699700033001136
PC_ON,transient_50ms,H1_off,probability,9,0.05358821153640747,0.04414882924821642,0.009439382288191054,0.05358821153640747,0.051768226755989924,0.0018199847804175483,1375.5555555555557,1259.2592592592594,116.29629629629628,1075.5555555555557,959.2592592592594,116.29629629629628,0.06250818487670687,0.06005257647484541,0.0024556084018614558,0.01897904442416297,0.006780847907066345,0.012198196517096626,9.0060755610466e-05,7.624070470531781e-05,1.3820050905148188e-05,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.019983022059831355,0.018064906096292868,0.0019181159635384877,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.012939128817783462,0.014526981446478102,-0.0015878526286946402,5.812693739749698e-05,0.00025128552281077847,-0.00019315858541328149,0.00019720113939709135,0.0007953296105066935,-0.0005981284711096021,0.00023502690924538506,0.001397916012340122,-0.0011628891030947368,8.236246766399645e-05,0.0001861674859861119,-0.00010380501832211546
PC_ON,large_field_50ms,H1_off,probability,9,0.02354578259918425,0.02441592597299152,-0.0008701433738072714,0.02354578259918425,0.02441592597299152,-0.0008701433738072714,572.5925925925926,456.2962962962963,116.2962962962963,272.5925925925926,156.29629629629633,116.2962962962963,0.0001111875695237864,0.00013342704541072535,-2.2239475886938937e-05,-0.007511528001891242,-0.010610691375202604,0.003099163373311361,-6.159373212237067e-05,-8.002721541642031e-05,1.843348329404964e-05,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.0027261689150085053,0.0034259767012877595,-0.0006998077862792545,0.007411217523945702,0.007261925997833411,0.00014929152611229155,0.0027261689150085053,0.0034259767012877595,-0.0006998077862792545,2.9542995232784757e-05,0.000188498096678005,-0.00015895510144522026,0.0003577727410528395,0.0027728345659044054,-0.002415061824851566,0.00041557434532377456,0.0027728345659044054,-0.002357260220580631,1.5362159568136728e-06,1.9755264702325803e-05,-1.821904874551213e-05
PC_ON,slow_step,AC_off,logit,9,0.39883838097254437,0.4735026955604553,-0.07466431458791097,0.39883838097254437,0.4735026955604553,-0.07466431458791097,1640.0,1580.7407407407409,59.25925925925925,1340.0,1280.7407407407409,59.25925925925925,0.7904353009329902,0.9105353355407715,-0.1201000346077813,0.001659201251135932,0.015379057990180122,-0.01371985673904419,8.212195502387153e-07,-2.165635426839193e-06,2.986854977077908e-06,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.29979413251082104,0.35244924161169267,-0.052655109100871615,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.39180859592225814,0.43855998251173234,-0.04675138658947415,0.194196707672543,0.2511467917097939,-0.05695008403725094,0.37131473753187394,0.4238460461298625,-0.05253130859798855,0.37131473753187394,0.4238460461298625,-0.05253130859798855,0.37003734045558506,0.5077815916803148,-0.13774425122472975
PC_ON,slow_1Hz,AC_off,logit,9,0.3988385531637404,0.47348830435011124,-0.07464975118637085,0.3988385531637404,0.47348830435011124,-0.07464975118637085,1106.6666666666667,1026.6666666666667,80.00000000000003,806.6666666666667,726.6666666666666,80.00000000000003,0.79043534066942,0.9105362362331815,-0.1201008955637614,0.00165937344233195,0.01536466677983602,-0.013705293337504068,8.609559800889757e-07,-1.2649430168999566e-06,2.125898996988932e-06,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.2997941126426061,0.35243677761819625,-0.05264266497559018,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.391818814807468,0.4385805030663808,-0.04676168825891283,0.19297311703364053,0.25111262996991474,-0.05813951293627421,0.3713386058807373,0.424426363574134,-0.05308775769339667,0.3713386058807373,0.424426363574134,-0.05308775769339667,0.36996686789724564,0.5077131688594818,-0.1377463009622362
PC_ON,slow_2Hz,AC_off,logit,9,0.3988185657395257,0.47320371203952366,-0.07438514629999797,0.3988185657395257,0.47320371203952366,-0.07438514629999797,777.7777777777778,853.3333333333334,-75.55555555555554,477.77777777777777,553.3333333333334,-75.55555555555554,0.7904353472921584,0.9105377329720391,-0.12010238567988078,0.0016393860181172688,0.015080074469248453,-0.013440688451131185,8.675787183973524e-07,2.3179584079318576e-07,6.357828776041666e-07,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.29976799256271786,0.35217442777421737,-0.052406435211499534,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.39202194412549335,0.43873730964130825,-0.046715365515814886,0.1904753115442064,0.2510377632247077,-0.060562451680501304,0.371301531791687,0.4236034022437202,-0.05230187045203315,0.371301531791687,0.4236034022437202,-0.05230187045203315,0.369826830095715,0.5075790153609382,-0.13775218526522318
PC_ON,rapid_10Hz,AC_off,logit,9,0.39785975880093044,0.46566158533096313,-0.0678018265300327,0.39785975880093044,0.46566158533096313,-0.0678018265300327,428.8888888888889,434.81481481481484,-5.925925925925936,128.88888888888889,134.81481481481484,-5.925925925925936,0.7904348373413086,0.9105391171243455,-0.12010427978303698,0.0006805790795220269,0.007537947760687934,-0.0068573686811659075,3.5762786865234375e-07,1.6159481472439236e-06,-1.2583202785915798e-06,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.29686108231544495,0.33945730659696793,-0.04259622428152296,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.3353399849600262,0.38942834072642857,-0.05408835576640235,0.181914692123731,0.24867778850926292,-0.06676309638553196,0.27831629249784684,0.32967501216464573,-0.05135871966679891,0.27831629249784684,0.32967501216464573,-0.05135871966679891,0.3694284392727746,0.5072006748782264,-0.1377722356054518
PC_ON,rapid_20Hz,AC_off,logit,9,0.39713336361779106,0.46039264069663155,-0.06325927707884046,0.39713336361779106,0.46039264069663155,-0.06325927707884046,429.6296296296297,433.3333333333333,-3.7037037037037077,129.62962962962965,133.33333333333334,-3.7037037037037077,0.7904346519046359,0.9105384084913466,-0.12010375658671062,-4.581610361735026e-05,0.0022690031263563368,-0.002314819229973687,1.7219119601779514e-07,9.073151482476128e-07,-7.351239522298177e-07,0.0991630024380154,0.12001776943604152,-0.020854766998026106,0.29642201132244533,0.33582357234425014,-0.03940156102180481,0.0991630024380154,0.12001776943604152,-0.020854766998026106,0.24811180929342905,0.2974606255690257,-0.04934881627559662,0.1801232463783688,0.2471152577135298,-0.066992011335161,0.21435232957204184,0.27433280812369454,-0.0599804785516527,0.21435232957204184,0.27433280812369454,-0.0599804785516527,0.3694082962142097,0.5071894162231021,-0.13778112000889248
PC_ON,transient_50ms,AC_off,logit,9,0.3973658217324151,0.46793342961205375,-0.07056760787963867,0.3973658217324151,0.46793342961205375,-0.07056760787963867,1391.851851851852,1388.888888888889,2.9629629629629712,1091.851851851852,1088.888888888889,2.9629629629629712,0.7904342479175992,0.9105360574192471,-0.12010180950164795,0.00018664201100667319,0.009809792041778564,-0.00962315003077189,-2.3179584079318576e-07,-1.4437569512261284e-06,1.2119611104329426e-06,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.29627810087468887,0.33499372336599564,-0.03871562249130673,0.09915289696719912,0.11999443090624279,-0.020841533939043682,0.3352204312880834,0.3888003130753835,-0.05357988178730011,0.17901582684781817,0.24604561428229013,-0.06702978743447198,0.28213528792063397,0.3214726712968614,-0.03933738337622748,0.28213528792063397,0.3214726712968614,-0.03933738337622748,0.36942748559845817,0.5072042213545905,-0.13777673575613233
PC_ON,large_field_50ms,AC_off,logit,9,0.15402448177337646,0.1030346155166626,0.05098986625671387,0.3006151384777493,0.3533078696992662,-0.05269273122151693,584.4444444444445,697.7777777777778,-113.3333333333333,284.44444444444446,397.77777777777777,-113.3333333333333,-2.0751246523589533e-09,-9.713349692476294e-10,-1.1037896831113239e-09,0.033910234769185386,-0.07800344626108806,0.11191368103027344,-3.0906108536596677e-10,1.1479413284140902e-09,-1.457002413780057e-09,0.09896757536464268,0.11896737416585286,-0.01999979880121019,0.23779467741648355,0.25990450216664207,-0.022109824750158522,0.09896757536464268,0.11896737416585286,-0.01999979880121019,0.23779467741648355,0.25990450216664207,-0.022109824750158522,0.01839743989209334,0.02017763319114844,-0.0017801932990550995,0.15695034133063424,0.22112551000383165,-0.06417516867319743,0.2687104278140598,0.28262608581119114,-0.013915657997131348,-2.5166405872825397e-09,-1.147941334581996e-09,-1.3686992527005435e-09
PC_ON,slow_step,AC_off,probability,9,0.06268920087152058,0.07610281391276254,-0.013413613041241964,0.06268920087152058,0.07610281391276254,-0.013413613041241964,1639.2592592592594,1580.7407407407409,58.518518518518505,1339.2592592592594,1280.7407407407409,58.518518518518505,0.12388688325881958,0.14532407290405697,-0.021437189645237394,0.0003122554885016547,0.0028107563654581704,-0.002498500876956516,-3.472798400455051e-06,9.564889801873102e-06,-1.3037688202328152e-05,0.014629471943610244,0.01821519775937001,-0.003585725815759765,0.04619449832373195,0.05512868157691426,-0.008934183253182305,0.014629471943610244,0.01821519775937001,-0.003585725815759765,0.06141356337401602,0.06972846885522206,-0.008314905481206046,0.03083702062980996,0.04088764265179634,-0.010050622021986378,0.058571758369604744,0.06780286712778939,-0.009231108758184645,0.058571758369604744,0.06780286712778939,-0.009231108758184645,0.058495764517121844,0.08265394965807597,-0.024158185140954122
