group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+08,model_minus_LN,4,-0.001664411063174498,-0.0025805681943893433,0.002693548798561096,106.6666488647461,-0.00024388998746871951,-0.0011010877788066864,-0.0007894076406955719,0,4,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+08,model_minus_LN,22,-0.0002850229365843792,-0.00811241160739552,0.008358096534555609,131.51513671875,-0.00026657319430148965,0.0011094588447700846,-0.003621690652587197,3,19,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+08,model_minus_LN,4,-0.00017676539913225042,-0.0002542492002248764,0.0002801325172185898,109.99998474121094,-2.570183326800664e-05,-0.00012277881614863873,-7.401034235954285e-05,0,4,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+08,model_minus_LN,22,-6.225910682644553e-05,0.00010834905234250155,0.0008173049850897355,130.60604858398438,-2.217537864591136e-05,8.080772716890682e-05,-0.000251960496164181,3,19,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+09,model_minus_LN,4,-0.0006159762484152509,-0.0009627640247344971,0.000997096300125122,98.33332061767578,-9.251773357391358e-05,-0.00041096098721027374,-0.00028578750789165497,2,2,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+09,model_minus_LN,22,-4.598226836546618e-05,-0.0037132068113847213,0.0038345727053555574,124.24241360751066,-0.0001230105125542843,0.000659865750507875,-0.001840567724271254,4,18,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+09,model_minus_LN,4,-6.749605129607872e-05,-9.904615581035614e-05,0.00010686926543712616,99.99998474121094,-1.0097821553548177e-05,-4.734494723379612e-05,-2.7664238587021828e-05,2,2,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+09,model_minus_LN,22,-1.7672209983630374e-05,8.59021463177421e-05,0.00036887858401645315,134.84847051447088,-9.63670624928041e-06,5.445633591576056e-05,-0.00012951867062259805,4,18,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+10,model_minus_LN,4,-0.0001896629764654989,-0.00029796361923217773,0.00030547380447387695,84.99998474121094,-2.8974413871765138e-05,-0.0001271963119506836,-8.720904588699341e-05,2,2,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+10,model_minus_LN,22,-1.3705999541454874e-05,-0.0014423402872952547,0.001475935632532293,126.9696835604581,-4.848194844794996e-05,0.00027193941853263163,-0.0007407814264297485,5,17,0
